pkid,method,layers,culled_depth,num_params
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
0,ChocoSolver,5,1161,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
1,ChocoSolver,5,1681,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,2562,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,2580,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,2610,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,2562,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,2580,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,2610,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,2562,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,2580,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,2610,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,2562,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,2580,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,2610,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,2562,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,2580,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,2610,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,2562,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,2580,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,2610,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,1642,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1240,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,2562,10
2,ChocoSolver,5,1250,10
2,ChocoSolver,5,1640,10
2,ChocoSolver,5,2580,10
2,ChocoSolver,5,1260,10
2,ChocoSolver,5,2610,10
3,ChocoSolver,5,1890,10
3,ChocoSolver,5,1040,10
3,ChocoSolver,5,1500,10
3,ChocoSolver,5,1510,10
3,ChocoSolver,5,1487,10
3,ChocoSolver,5,1040,10
3,ChocoSolver,5,1687,10
3,ChocoSolver,5,1895,10
3,ChocoSolver,5,1520,10
3,ChocoSolver,5,1692,10
3,ChocoSolver,5,1505,10
3,ChocoSolver,5,1685,10
3,ChocoSolver,5,1042,10
3,ChocoSolver,5,1520,10
3,ChocoSolver,5,1905,10
3,ChocoSolver,5,1700,10
3,ChocoSolver,5,1845,10
3,ChocoSolver,5,1850,10
3,ChocoSolver,5,2232,10
3,ChocoSolver,5,1042,10
3,ChocoSolver,5,1890,10
3,ChocoSolver,5,1040,10
3,ChocoSolver,5,1500,10
3,ChocoSolver,5,1510,10
3,ChocoSolver,5,1487,10
3,ChocoSolver,5,1040,10
3,ChocoSolver,5,1687,10
3,ChocoSolver,5,1895,10
3,ChocoSolver,5,1520,10
3,ChocoSolver,5,1692,10
3,ChocoSolver,5,1505,10
3,ChocoSolver,5,1685,10
3,ChocoSolver,5,1042,10
3,ChocoSolver,5,1520,10
3,ChocoSolver,5,1905,10
3,ChocoSolver,5,1700,10
3,ChocoSolver,5,1845,10
3,ChocoSolver,5,1850,10
3,ChocoSolver,5,2232,10
3,ChocoSolver,5,1042,10
3,ChocoSolver,5,1890,10
3,ChocoSolver,5,1040,10
3,ChocoSolver,5,1500,10
3,ChocoSolver,5,1510,10
3,ChocoSolver,5,1487,10
3,ChocoSolver,5,1040,10
3,ChocoSolver,5,1687,10
3,ChocoSolver,5,1895,10
3,ChocoSolver,5,1520,10
3,ChocoSolver,5,1692,10
3,ChocoSolver,5,1505,10
3,ChocoSolver,5,1685,10
3,ChocoSolver,5,1042,10
3,ChocoSolver,5,1520,10
3,ChocoSolver,5,1905,10
3,ChocoSolver,5,1700,10
3,ChocoSolver,5,1845,10
3,ChocoSolver,5,1850,10
3,ChocoSolver,5,2232,10
3,ChocoSolver,5,1042,10
3,ChocoSolver,5,1890,10
3,ChocoSolver,5,1040,10
3,ChocoSolver,5,1500,10
3,ChocoSolver,5,1510,10
3,ChocoSolver,5,1487,10
3,ChocoSolver,5,1040,10
3,ChocoSolver,5,1687,10
3,ChocoSolver,5,1895,10
3,ChocoSolver,5,1520,10
3,ChocoSolver,5,1692,10
3,ChocoSolver,5,1505,10
3,ChocoSolver,5,1685,10
3,ChocoSolver,5,1042,10
3,ChocoSolver,5,1520,10
3,ChocoSolver,5,1905,10
3,ChocoSolver,5,1700,10
3,ChocoSolver,5,1845,10
3,ChocoSolver,5,1850,10
3,ChocoSolver,5,2232,10
3,ChocoSolver,5,1042,10
3,ChocoSolver,5,1890,10
3,ChocoSolver,5,1040,10
3,ChocoSolver,5,1500,10
3,ChocoSolver,5,1510,10
3,ChocoSolver,5,1487,10
3,ChocoSolver,5,1040,10
3,ChocoSolver,5,1687,10
3,ChocoSolver,5,1895,10
3,ChocoSolver,5,1520,10
3,ChocoSolver,5,1692,10
3,ChocoSolver,5,1505,10
3,ChocoSolver,5,1685,10
3,ChocoSolver,5,1042,10
3,ChocoSolver,5,1520,10
3,ChocoSolver,5,1905,10
3,ChocoSolver,5,1700,10
3,ChocoSolver,5,1845,10
3,ChocoSolver,5,1850,10
3,ChocoSolver,5,2232,10
3,ChocoSolver,5,1042,10
4,ChocoSolver,5,2691,10
4,ChocoSolver,5,2681,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2700,10
4,ChocoSolver,5,2700,10
4,ChocoSolver,5,2687,10
4,ChocoSolver,5,2695,10
4,ChocoSolver,5,2671,10
4,ChocoSolver,5,2670,10
4,ChocoSolver,5,2672,10
4,ChocoSolver,5,2680,10
4,ChocoSolver,5,2700,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2693,10
4,ChocoSolver,5,2680,10
4,ChocoSolver,5,2670,10
4,ChocoSolver,5,2672,10
4,ChocoSolver,5,2686,10
4,ChocoSolver,5,2688,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2685,10
4,ChocoSolver,5,2678,10
4,ChocoSolver,5,2692,10
4,ChocoSolver,5,2696,10
4,ChocoSolver,5,2700,10
4,ChocoSolver,5,2685,10
4,ChocoSolver,5,2700,10
4,ChocoSolver,5,2681,10
4,ChocoSolver,5,2680,10
4,ChocoSolver,5,2691,10
4,ChocoSolver,5,2685,10
4,ChocoSolver,5,2681,10
4,ChocoSolver,5,2671,10
4,ChocoSolver,5,2695,10
4,ChocoSolver,5,2682,10
4,ChocoSolver,5,2680,10
4,ChocoSolver,5,2680,10
4,ChocoSolver,5,2705,10
4,ChocoSolver,5,2682,10
4,ChocoSolver,5,2681,10
4,ChocoSolver,5,2693,10
4,ChocoSolver,5,2671,10
4,ChocoSolver,5,2710,10
4,ChocoSolver,5,2682,10
4,ChocoSolver,5,2672,10
4,ChocoSolver,5,2705,10
4,ChocoSolver,5,2692,10
4,ChocoSolver,5,2682,10
4,ChocoSolver,5,2671,10
4,ChocoSolver,5,2680,10
4,ChocoSolver,5,2710,10
4,ChocoSolver,5,2681,10
4,ChocoSolver,5,2672,10
4,ChocoSolver,5,2696,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2705,10
4,ChocoSolver,5,2687,10
4,ChocoSolver,5,2671,10
4,ChocoSolver,5,2670,10
4,ChocoSolver,5,2683,10
4,ChocoSolver,5,2715,10
4,ChocoSolver,5,2684,10
4,ChocoSolver,5,2695,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2680,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2705,10
4,ChocoSolver,5,2704,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2695,10
4,ChocoSolver,5,2695,10
4,ChocoSolver,5,2680,10
4,ChocoSolver,5,2691,10
4,ChocoSolver,5,2682,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2670,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2701,10
4,ChocoSolver,5,2684,10
4,ChocoSolver,5,2681,10
4,ChocoSolver,5,2710,10
4,ChocoSolver,5,2671,10
4,ChocoSolver,5,2700,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2690,10
4,ChocoSolver,5,2695,10
4,ChocoSolver,5,2695,10
4,ChocoSolver,5,2695,10
4,ChocoSolver,5,2674,10
4,ChocoSolver,5,2677,10
4,ChocoSolver,5,2680,10
4,ChocoSolver,5,2692,10
4,ChocoSolver,5,2701,10
4,ChocoSolver,5,2667,10
4,ChocoSolver,5,2671,10
4,ChocoSolver,5,2674,10
5,ChocoSolver,5,3075,10
5,ChocoSolver,5,3055,10
5,ChocoSolver,5,3070,10
5,ChocoSolver,5,3043,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3066,10
5,ChocoSolver,5,3064,10
5,ChocoSolver,5,3045,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3100,10
5,ChocoSolver,5,3065,10
5,ChocoSolver,5,3069,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3061,10
5,ChocoSolver,5,3075,10
5,ChocoSolver,5,3072,10
5,ChocoSolver,5,3055,10
5,ChocoSolver,5,3085,10
5,ChocoSolver,5,3063,10
5,ChocoSolver,5,3071,10
5,ChocoSolver,5,3065,10
5,ChocoSolver,5,3065,10
5,ChocoSolver,5,3052,10
5,ChocoSolver,5,3062,10
5,ChocoSolver,5,3067,10
5,ChocoSolver,5,3076,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3075,10
5,ChocoSolver,5,3050,10
5,ChocoSolver,5,3061,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3053,10
5,ChocoSolver,5,3076,10
5,ChocoSolver,5,3043,10
5,ChocoSolver,5,3070,10
5,ChocoSolver,5,3071,10
5,ChocoSolver,5,3070,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3076,10
5,ChocoSolver,5,3090,10
5,ChocoSolver,5,3066,10
5,ChocoSolver,5,3080,10
5,ChocoSolver,5,3090,10
5,ChocoSolver,5,3091,10
5,ChocoSolver,5,3057,10
5,ChocoSolver,5,3055,10
5,ChocoSolver,5,3070,10
5,ChocoSolver,5,3065,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3085,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3050,10
5,ChocoSolver,5,3053,10
5,ChocoSolver,5,3076,10
5,ChocoSolver,5,3070,10
5,ChocoSolver,5,3066,10
5,ChocoSolver,5,3066,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3065,10
5,ChocoSolver,5,3070,10
5,ChocoSolver,5,3075,10
5,ChocoSolver,5,3051,10
5,ChocoSolver,5,3064,10
5,ChocoSolver,5,3071,10
5,ChocoSolver,5,3072,10
5,ChocoSolver,5,3061,10
5,ChocoSolver,5,3080,10
5,ChocoSolver,5,3052,10
5,ChocoSolver,5,3080,10
5,ChocoSolver,5,3067,10
5,ChocoSolver,5,3075,10
5,ChocoSolver,5,3080,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3052,10
5,ChocoSolver,5,3053,10
5,ChocoSolver,5,3070,10
5,ChocoSolver,5,3069,10
5,ChocoSolver,5,3062,10
5,ChocoSolver,5,3056,10
5,ChocoSolver,5,3065,10
5,ChocoSolver,5,3066,10
5,ChocoSolver,5,3065,10
5,ChocoSolver,5,3095,10
5,ChocoSolver,5,3075,10
5,ChocoSolver,5,3080,10
5,ChocoSolver,5,3055,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3062,10
5,ChocoSolver,5,3063,10
5,ChocoSolver,5,3076,10
5,ChocoSolver,5,3053,10
5,ChocoSolver,5,3061,10
5,ChocoSolver,5,3070,10
5,ChocoSolver,5,3054,10
5,ChocoSolver,5,3075,10
5,ChocoSolver,5,3050,10
5,ChocoSolver,5,3080,10
5,ChocoSolver,5,3060,10
5,ChocoSolver,5,3095,10
